,block_id,previous_solution,timeout,model_found,shown_optimal,outcome,solver_time_in_sec,initial_n_instrs,initial_estimated_size,initial_estimated_gas,initial_length,saved_length,saved_size,saved_gas,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,checker,reason
287,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_Ownable_initial_block_0_0_input,PUSH 80 PUSH 40 MSTORE CALLVALUE DUP1 ISZERO PUSH [tag] 1,10,TRUE,TRUE,model,0.26,7,11,20,7,0,0,1,PUSH 80 PUSH 40 MSTORE CALLVALUE CALLVALUE ISZERO PUSH [tag] 1,7,7,11,19,TRUE,
288,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_Ownable_run_code_of_0_block_19_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 26 PUSH 24 DUP3 ADD MSTORE PUSH 4f776e61626c653a206e6577206f776e657220697320746865207a65726f2061 PUSH 44 DUP3 ADD,10,TRUE,TRUE,model,22.43,21,63,63,21,0,0,0,PUSH 40 MLOAD PUSH 4f776e61626c653a206e6577206f776e657220697320746865207a65726f2061 PUSH 20 PUSH 461bcd PUSH e5 SHL DUP4 MSTORE DUP3 PUSH 4 ADD MSTORE PUSH 26 PUSH 24 DUP4 ADD MSTORE DUP2 PUSH 44 ADD,21,21,63,63,TRUE,
289,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_470_0_input,PUSH0 SLOAD PUSH 1 PUSH 1 PUSH a0 SHL SUB AND CALLER EQ PUSH [tag] 574,10,TRUE,TRUE,model,0.87,11,16,2128,11,0,1,0,PUSH 1 DUP1 PUSH a0 SHL SUB PUSH0 SLOAD AND CALLER EQ PUSH [tag] 574,11,11,15,2128,TRUE,
290,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_376_0_input,PUSH0 SLOAD PUSH 1 PUSH 1 PUSH a0 SHL SUB AND CALLER EQ PUSH [tag] 450,10,TRUE,TRUE,model,0.89,11,16,2128,11,0,1,0,PUSH 1 DUP1 PUSH a0 SHL SUB PUSH0 SLOAD AND CALLER EQ PUSH [tag] 450,11,11,15,2128,TRUE,
291,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_169_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 25 PUSH 24 DUP3 ADD MSTORE PUSH 45524332303a207472616e736665722066726f6d20746865207a65726f206164 PUSH 44 DUP3 ADD,10,TRUE,TRUE,model,26.7,21,63,63,21,0,0,0,PUSH 40 MLOAD PUSH 45524332303a207472616e736665722066726f6d20746865207a65726f206164 PUSH 20 PUSH 461bcd PUSH e5 SHL DUP4 MSTORE DUP3 PUSH 4 ADD MSTORE PUSH 25 PUSH 24 DUP4 ADD MSTORE DUP2 PUSH 44 ADD,21,21,63,63,TRUE,
292,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_451_0_input,PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP4 AND PUSH [tag] 633,10,TRUE,TRUE,model,0.39,8,13,24,8,0,1,0,PUSH 1 DUP1 PUSH a0 SHL SUB DUP4 AND PUSH [tag] 633,8,8,12,24,TRUE,
293,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_SamuraiFinance_run_code_of_0_block_222_0_input,PUSH 20 DUP3 LT DUP2 SUB PUSH [tag] 319,10,TRUE,TRUE,model,0.23,6,9,18,6,0,0,0,PUSH 20 DUP3 LT DUP2 SUB PUSH [tag] 319,6,6,9,18,TRUE,
294,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_205_0_input,PUSH 40 MLOAD SWAP1 DUP1 DUP3 MSTORE DUP1 PUSH 20 MUL PUSH 20 ADD DUP3 ADD PUSH 40 MSTORE DUP1 ISZERO PUSH [tag] 248,10,FALSE,FALSE,unsat,56.48,18,24,56,18,0,0,0,,,,,,TRUE,
295,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_578_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 4 ADD PUSH [tag] 318 SWAP2 SWAP1 PUSH [tag] 83,10,TRUE,TRUE,model,4.67,13,23,39,13,1,1,3,PUSH [tag] 318 SWAP1 PUSH 40 MLOAD PUSH 4 PUSH 461bcd PUSH e5 SHL DUP3 MSTORE ADD PUSH [tag] 83,12,12,22,36,TRUE,
296,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_628_0_input,PUSH 12 SLOAD ISZERO DUP1 ISZERO PUSH [tag] 848,10,TRUE,TRUE,model,0.26,6,9,2115,6,0,0,0,PUSH 12 SLOAD ISZERO DUP1 ISZERO PUSH [tag] 848,6,6,9,2115,TRUE,
297,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_BitBase_run_code_of_0_block_109_1_input,PUSH 1 PUSH 1 PUSH a0 SHL SUB SWAP1 SWAP2 AND PUSH 4 DUP3 ADD MSTORE PUSH 24 DUP2 ADD DUP5 SWAP1,10,TRUE,TRUE,model,53.53,17,22,51,17,2,3,6,SWAP1 PUSH 1 DUP1 PUSH a0 SHL SUB AND PUSH 4 DUP3 ADD MSTORE DUP4 PUSH 24 DUP3 ADD,15,15,19,45,TRUE,
298,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_211_0_input,PUSH [tag] 226,10,TRUE,TRUE,model,0.11,1,3,3,1,0,0,0,PUSH [tag] 226,1,1,3,3,TRUE,
299,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_148_0_input,PUSH 1 PUSH 1 PUSH a0 SHL SUB AND PUSH c9c65396 ADDRESS DUP4 PUSH 1 PUSH 1 PUSH a0 SHL SUB AND PUSH ad5c4648 PUSH 40 MLOAD DUP2 PUSH ffffffff AND PUSH e0 SHL DUP2,10,TRUE,FALSE,model,128.71,24,44,71,24,3,11,9,PUSH c9c65396 ADDRESS PUSH 1 DUP1 PUSH a0 SHL SUB DUP1 SWAP4 AND SWAP3 DUP5 AND PUSH ad5c4648 DUP1 PUSH e0 SHL PUSH 40 MLOAD SWAP1 DUP2,21,21,33,62,TRUE,
300,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_run_code_of_0_block_101_0_input,PUSH0 PUSH 38d7ea4c68000 DUP4 GT ISZERO PUSH [tag] 159,10,TRUE,TRUE,model,0.27,6,15,17,6,0,0,0,PUSH0 PUSH 38d7ea4c68000 DUP4 GT ISZERO PUSH [tag] 159,6,6,15,17,TRUE,
301,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_410_0_input,PUSH 4e487b71 PUSH e0 SHL PUSH0 MSTORE PUSH 12 PUSH 4 MSTORE PUSH 24 PUSH0,10,TRUE,TRUE,model,0.65,10,18,28,10,0,0,0,PUSH 4e487b71 PUSH e0 SHL PUSH0 MSTORE PUSH 12 PUSH 4 MSTORE PUSH 24 PUSH0,10,10,18,28,TRUE,
302,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_77_0_input,PUSH [tag] 115,10,TRUE,TRUE,model,0.12,1,3,3,1,0,0,0,PUSH [tag] 115,1,1,3,3,TRUE,
303,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_SamuraiFinance_run_code_of_0_block_103_1_input,SWAP1 SWAP2,10,TRUE,TRUE,model,0.13,2,2,6,2,0,0,0,SWAP1 SWAP2,2,2,2,6,TRUE,
304,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_40_0_input,PUSH 7 PUSH 20 SWAP1 DUP2 MSTORE PUSH0 SWAP3 DUP4 MSTORE PUSH 40 DUP1 DUP5 KECCAK256 SWAP1 SWAP2 MSTORE SWAP1 DUP3 MSTORE SWAP1 KECCAK256 SLOAD DUP2,10,TRUE,FALSE,model,21.74,23,26,2219,23,0,0,2,PUSH 40 SWAP2 PUSH0 MSTORE PUSH0 PUSH 20 DUP1 POP PUSH 7 DUP2 MSTORE DUP4 DUP3 SWAP4 SWAP3 KECCAK256 DUP4 SWAP2 MSTORE MSTORE KECCAK256 SLOAD DUP2,23,23,26,2217,TRUE,
305,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_259_0_input,PUSH 40 MLOAD DUP2 ISZERO SWAP1 SWAP3 MUL SWAP2 PUSH0 DUP2 DUP2 DUP2 DUP6 DUP9 DUP9,10,TRUE,TRUE,model,4.02,15,16,46,15,1,1,3,PUSH 40 MLOAD PUSH0 DUP2 DUP2 DUP4 DUP6 ISZERO DUP7 SWAP8 MUL SWAP7 DUP9 DUP9,14,14,15,43,TRUE,
306,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_17_0_input,DUP1 PUSH 313ce567 EQ PUSH [tag] 9,10,TRUE,TRUE,model,0.17,4,10,12,4,0,0,0,PUSH 313ce567 DUP2 EQ PUSH [tag] 9,4,4,10,12,TRUE,
307,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_114_0_input,PUSH [tag] 170 PUSH [tag] 126,10,TRUE,TRUE,model,0.13,2,6,6,2,0,0,0,PUSH [tag] 170 PUSH [tag] 126,2,2,6,6,TRUE,
308,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_426_0_input,PUSH 20 DUP1 DUP3 MSTORE PUSH 39 SWAP1 DUP3 ADD MSTORE PUSH 417070726f7661626c653a20546865207468726573686f6c6420697320677265 PUSH 40 DUP3 ADD MSTORE PUSH 61746572207468616e206e657720746f74616c57656967687400000000000000 PUSH 60 DUP3 ADD MSTORE PUSH 80 ADD SWAP1,10,TRUE,TRUE,model,264.33,22,91,66,22,1,1,3,PUSH 39 PUSH 20 DUP1 DUP4 MSTORE DUP3 ADD MSTORE PUSH 80 PUSH 417070726f7661626c653a20546865207468726573686f6c6420697320677265 PUSH 40 DUP4 ADD MSTORE PUSH 61746572207468616e206e657720746f74616c57656967687400000000000000 DUP3 PUSH 60 ADD MSTORE ADD SWAP1,21,21,90,63,TRUE,
309,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_317_0_input,PUSH0 DUP1 PUSH0 DUP1 PUSH0 DUP1 PUSH0 DUP1 PUSH0 PUSH [tag] 395 DUP11 PUSH 8 SLOAD PUSH 9 SLOAD PUSH [tag] 396,10,TRUE,TRUE,model,1.24,16,22,4237,16,0,0,-4,PUSH0 DUP1 DUP2 DUP3 DUP4 DUP5 DUP6 DUP1 DUP7 PUSH [tag] 395 DUP11 PUSH 8 SLOAD PUSH 9 SLOAD PUSH [tag] 396,16,16,22,4241,TRUE,
310,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_ERC20_initial_block_50_0_input,DUP3 DUP2 LT ISZERO PUSH [tag] 57,10,TRUE,TRUE,model,0.17,5,7,15,5,0,0,0,DUP3 DUP2 LT ISZERO PUSH [tag] 57,5,5,7,15,TRUE,
311,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_ERC20_initial_block_9_0_input,DUP2 MLOAD PUSH 1 PUSH 1 PUSH 40 SHL SUB DUP1 DUP3 GT ISZERO PUSH [tag] 21,10,TRUE,TRUE,model,1.29,12,17,36,12,0,1,0,DUP2 MLOAD PUSH 1 DUP1 PUSH 40 SHL SUB DUP1 DUP3 GT ISZERO PUSH [tag] 21,12,12,16,36,TRUE,
312,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_run_code_of_0_block_57_0_input,DUP1 PUSH 1f ADD PUSH 20 DUP1 SWAP2 DIV MUL PUSH 20 ADD PUSH 40 MLOAD SWAP1 DUP2 ADD PUSH 40 MSTORE DUP1 SWAP3 SWAP2 SWAP1 DUP2 DUP2,10,FALSE,FALSE,no_model,300.42,23,28,73,23,0,0,0,,,,,,TRUE,
313,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_401_17_input,PUSH f512aabc48e3da6e4da4055bae85ba7fdbae8d78b7a3e78b67ee5f1ea03a5e90 DUP1 SLOAD DUP8 AND DUP7 OR SWAP1 SSTORE DUP3 SLOAD DUP1 DUP7 ADD DUP5,10,TRUE,TRUE,model,2.76,15,47,7136,15,0,0,0,PUSH f512aabc48e3da6e4da4055bae85ba7fdbae8d78b7a3e78b67ee5f1ea03a5e90 DUP6 DUP8 DUP3 SLOAD AND OR SWAP1 SSTORE DUP3 SLOAD DUP6 DUP2 ADD DUP5,15,15,47,7136,TRUE,
314,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_633_0_input,PUSH 4e487b71 PUSH e0 SHL PUSH0 MSTORE PUSH 12 PUSH 4 MSTORE PUSH 24 PUSH0,10,TRUE,TRUE,model,0.69,10,18,28,10,0,0,0,PUSH 4e487b71 PUSH e0 SHL PUSH0 MSTORE PUSH 12 PUSH 4 MSTORE PUSH 24 PUSH0,10,10,18,28,TRUE,
315,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_201_0_input,PUSH [tag] 216 DUP4 DUP4 DUP4 PUSH 40 MLOAD DUP1 PUSH 20 ADD PUSH 40 MSTORE DUP1 PUSH0 DUP2 MSTORE POP PUSH [tag] 157,10,TRUE,TRUE,model,15.31,17,24,49,17,1,2,2,PUSH [tag] 216 DUP4 PUSH 40 DUP4 DUP2 MLOAD PUSH [tag] 157 PUSH 20 DUP3 ADD DUP9 SWAP5 MSTORE PUSH0 DUP3 MSTORE,16,16,22,47,TRUE,
316,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_initial_block_36_0_input,DUP3 DUP2 LT ISZERO PUSH [tag] 55,10,TRUE,TRUE,model,0.19,5,7,15,5,0,0,0,DUP3 DUP2 LT ISZERO PUSH [tag] 55,5,5,7,15,TRUE,
317,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_72_0_input,POP PUSH 8 SLOAD,10,TRUE,TRUE,model,0.13,3,4,2105,3,0,0,0,POP PUSH 8 SLOAD,3,3,4,2105,TRUE,
318,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_SafeMath_initial_block_0_0_input,PUSH #[$] 0 PUSH [$] 0 PUSH b DUP3 DUP3 DUP3,10,TRUE,TRUE,model,0.22,6,13,18,6,0,0,0,PUSH #[$] 0 PUSH [$] 0 PUSH b DUP3 DUP3 DUP3,6,6,13,18,TRUE,
319,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_240_0_input,SWAP6 SWAP5 POP POP POP POP POP,10,TRUE,TRUE,model,0.18,7,7,16,7,0,0,0,SWAP6 SWAP5 POP POP POP POP POP,7,7,7,16,TRUE,
320,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_ERC20_run_code_of_0_block_73_2_input,PUSH 84 ADD PUSH [tag] 81,10,TRUE,TRUE,model,0.14,3,6,9,3,0,0,0,PUSH 84 ADD PUSH [tag] 81,3,3,6,9,TRUE,
321,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_20_0_input,DUP1 PUSH 6352211e EQ PUSH [tag] 17,10,TRUE,TRUE,model,0.19,4,10,12,4,0,0,0,PUSH 6352211e DUP2 EQ PUSH [tag] 17,4,4,10,12,TRUE,
322,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_BitBase_run_code_of_0_block_121_3_input,DUP1 MLOAD SWAP1 PUSH 20 ADD KECCAK256 SWAP1 POP PUSH0 PUSH [tag] 204 DUP3 PUSH [tag] 205,10,TRUE,TRUE,model,4.34,12,17,61,12,1,1,3,PUSH 20 DUP2 MLOAD SWAP3 POP ADD KECCAK256 PUSH0 PUSH [tag] 204 DUP3 PUSH [tag] 205,11,11,16,58,TRUE,
323,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_134_4_input,ISZERO DUP1 ISZERO PUSH [tag] 169,10,TRUE,TRUE,model,0.16,4,6,12,4,0,0,0,ISZERO DUP1 ISZERO PUSH [tag] 169,4,4,6,12,TRUE,
324,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_SamuraiFinance_initial_block_20_0_input,POP DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,POP DUP1,2,2,2,5,TRUE,
325,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_initial_block_3_0_input,PUSH 40 MLOAD DUP1 PUSH 40 ADD PUSH 40 MSTORE DUP1 PUSH 7 DUP2 MSTORE PUSH 20 ADD PUSH 149d59dc1d5b1b PUSH ca SHL DUP2,10,FALSE,FALSE,unsat,1.52,17,30,51,17,0,0,0,,,,,,TRUE,
326,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_ERC20_run_code_of_0_block_12_0_input,DUP1 PUSH 95ea7b3 EQ PUSH [tag] 4,10,TRUE,TRUE,model,0.15,4,10,12,4,0,0,0,PUSH 95ea7b3 DUP2 EQ PUSH [tag] 4,4,4,10,12,TRUE,
327,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_199_0_input,PUSH [tag] 311 PUSH 40 MLOAD DUP1 PUSH 80 ADD PUSH 40 MSTORE DUP1 PUSH0 DUP2 MSTORE PUSH 20 ADD PUSH0 ISZERO ISZERO DUP2 MSTORE PUSH 20 ADD PUSH0 DUP2,10,TRUE,TRUE,model,43.97,23,30,66,23,0,2,0,PUSH 40 DUP1 MLOAD PUSH 20 DUP2 PUSH 80 ADD DUP2 SWAP4 MSTORE PUSH0 DUP3 MSTORE DUP2 ADD PUSH0 DUP2 MSTORE PUSH [tag] 311 SWAP3 ADD PUSH0 DUP2,23,23,28,66,TRUE,
328,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_201_1_input,PUSH 40 SWAP1 KECCAK256 DUP1 SLOAD PUSH 1 PUSH 1 PUSH a0 SHL SUB NOT AND SWAP1 SWAP2 OR DUP2,10,TRUE,TRUE,model,18.82,16,20,2172,16,1,2,3,PUSH 40 SWAP1 KECCAK256 SWAP1 PUSH 1 DUP1 PUSH a0 SHL SUB NOT DUP3 SLOAD AND OR DUP2,15,15,18,2169,TRUE,
329,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_118_0_input,PUSH [tag] 107,10,TRUE,TRUE,model,0.11,1,3,3,1,0,0,0,PUSH [tag] 107,1,1,3,3,TRUE,
330,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_525_0_input,PUSH 20 DUP1 DUP3 MSTORE PUSH 32 SWAP1 DUP3 ADD MSTORE PUSH 4552433732313a207472616e7366657220746f206e6f6e204552433732315265 PUSH 40 DUP3 ADD MSTORE PUSH 31b2b4bb32b91034b6b83632b6b2b73a32b9 PUSH 71 SHL PUSH 60 DUP3 ADD MSTORE PUSH 80 ADD SWAP1,10,FALSE,FALSE,no_model,300.8,24,80,72,24,0,0,0,,,,,,TRUE,
331,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_296_0_input,PUSH 100 DUP1 DUP4 SLOAD DIV MUL DUP4 MSTORE SWAP2 PUSH 20 ADD SWAP2 PUSH [tag] 325,10,TRUE,TRUE,model,2.88,13,18,2140,13,1,1,3,PUSH 100 DUP1 DUP4 SLOAD DIV MUL DUP4 PUSH 20 ADD SWAP4 MSTORE PUSH [tag] 325,12,12,17,2137,TRUE,
332,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_145_0_input,PUSH [tag] 161,10,TRUE,TRUE,model,0.12,1,3,3,1,0,0,0,PUSH [tag] 161,1,1,3,3,TRUE,
333,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_63_0_input,PUSH 40 MLOAD SWAP1 ISZERO ISZERO DUP2 MSTORE PUSH 20 ADD PUSH [tag] 32,10,TRUE,TRUE,model,0.69,10,14,30,10,0,0,0,ISZERO ISZERO PUSH 20 PUSH 40 MLOAD SWAP2 DUP3 MSTORE ADD PUSH [tag] 32,10,10,14,30,TRUE,
334,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_122_0_input,PUSH 40 MLOAD SWAP1 ISZERO ISZERO DUP2 MSTORE PUSH 20 ADD PUSH [tag] 82,10,TRUE,TRUE,model,0.68,10,14,30,10,0,0,0,ISZERO ISZERO PUSH 20 PUSH 40 MLOAD SWAP2 DUP3 MSTORE ADD PUSH [tag] 82,10,10,14,30,TRUE,
335,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SafeMath_initial_block_1_0_input,PUSH 4e487b71 PUSH e0 SHL PUSH0 MSTORE PUSH0 PUSH 4 MSTORE PUSH 24 PUSH0,10,TRUE,TRUE,model,0.51,10,17,27,10,0,0,0,PUSH 4e487b71 PUSH e0 SHL PUSH0 MSTORE PUSH0 PUSH 4 MSTORE PUSH 24 PUSH0,10,10,17,27,TRUE,
336,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_ERC20_run_code_of_0_block_61_1_input,PUSH 207a65726f PUSH d8 SHL PUSH 64 DUP3 ADD,10,TRUE,TRUE,model,0.28,6,13,18,6,0,0,0,PUSH 207a65726f PUSH d8 SHL DUP2 PUSH 64 ADD,6,6,13,18,TRUE,
337,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_255_4_input,ISZERO DUP1 ISZERO PUSH [tag] 331,10,TRUE,TRUE,model,0.11,4,6,12,4,0,0,0,ISZERO DUP1 ISZERO PUSH [tag] 331,4,4,6,12,TRUE,
338,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_ERC20_run_code_of_0_block_82_0_input,POP PUSH0 PUSH 40 DUP3 DUP7 ADD ADD,10,TRUE,TRUE,model,0.33,7,8,19,7,0,0,0,POP PUSH0 DUP2 DUP6 ADD PUSH 40 ADD,7,7,8,19,TRUE,
339,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_159_0_input,CALLVALUE DUP1 ISZERO PUSH [tag] 156,10,TRUE,TRUE,model,0.14,4,6,11,4,0,0,0,CALLVALUE DUP1 ISZERO PUSH [tag] 156,4,4,6,11,TRUE,
340,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_176_0_input,PUSH 10 DUP2 SWAP1 SSTORE PUSH 40 MLOAD SWAP1 DUP2 MSTORE PUSH 947f344d56e1e8c70dc492fb94c4ddddd490c016aab685f5e7e47b2e85cb44cf SWAP1 PUSH 20 ADD PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1,10,TRUE,TRUE,model,87.17,19,55,5054,19,2,3,6,DUP1 PUSH 10 SSTORE PUSH 40 DUP1 MLOAD SWAP2 DUP3 MSTORE MLOAD DUP1 PUSH 20 PUSH 947f344d56e1e8c70dc492fb94c4ddddd490c016aab685f5e7e47b2e85cb44cf SWAP4 ADD SUB SWAP1,17,17,52,5048,TRUE,
341,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_222_0_input,PUSH 1 SWAP3 SWAP2 POP POP,10,TRUE,TRUE,model,0.16,5,6,13,5,1,1,3,POP POP PUSH 1 SWAP1,4,4,5,10,TRUE,
342,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_164_0_input,POP PUSH 1c SLOAD PUSH [tag] 97 SWAP1 PUSH 1 PUSH 1 PUSH a0 SHL SUB AND DUP2,10,TRUE,TRUE,model,1.63,12,18,2132,12,1,2,3,POP PUSH [tag] 97 PUSH 1c SLOAD PUSH 1 DUP1 PUSH a0 SHL SUB AND DUP2,11,11,16,2129,TRUE,
343,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_407_1_input,PUSH 20 ADD SWAP1 DUP2 MSTORE PUSH 20 ADD PUSH0 KECCAK256 PUSH0 SWAP1,10,TRUE,TRUE,model,0.73,11,13,58,11,0,1,-1,PUSH 20 DUP1 SWAP2 ADD PUSH0 SWAP3 DUP2 MSTORE ADD DUP2 KECCAK256,11,11,12,59,TRUE,
344,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_77_0_input,CALLVALUE DUP1 ISZERO PUSH [tag] 86,10,TRUE,TRUE,model,0.15,4,6,11,4,0,0,0,CALLVALUE DUP1 ISZERO PUSH [tag] 86,4,4,6,11,TRUE,
345,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_initial_block_55_0_input,DUP8 DUP6 ADD MLOAD PUSH0 NOT PUSH 3 DUP9 SWAP1 SHL PUSH f8 AND SHR NOT AND DUP2 SSTORE,10,TRUE,FALSE,model,99.34,17,19,5047,17,1,1,3,DUP8 DUP6 ADD MLOAD PUSH0 NOT PUSH f8 DUP9 PUSH 3 SHL AND SHR NOT AND DUP2 SSTORE,16,16,18,5044,TRUE,
346,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_196_0_input,DUP1 ISZERO PUSH [tag] 272,10,TRUE,TRUE,model,0.15,3,5,9,3,0,0,0,DUP1 ISZERO PUSH [tag] 272,3,3,5,9,TRUE,
347,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_ERC20_run_code_of_0_block_67_0_input,PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP3 AND PUSH [tag] 118,10,TRUE,TRUE,model,0.38,8,13,24,8,0,1,0,DUP2 PUSH 1 DUP1 PUSH a0 SHL SUB AND PUSH [tag] 118,8,8,12,24,TRUE,
348,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_run_code_of_0_block_150_0_input,PUSH0 DUP1 PUSH0 DUP1 PUSH0 DUP1 PUSH0 PUSH [tag] 242 DUP9 PUSH [tag] 243,10,TRUE,TRUE,model,0.38,10,14,26,10,0,0,-3,PUSH0 DUP1 DUP2 DUP3 DUP1 DUP4 DUP6 PUSH [tag] 242 DUP9 PUSH [tag] 243,10,10,14,29,TRUE,
349,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_673_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
350,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_247_0_input,SWAP6 SWAP5 POP POP POP POP POP,10,TRUE,TRUE,model,0.18,7,7,16,7,0,0,0,SWAP6 SWAP5 POP POP POP POP POP,7,7,7,16,TRUE,
351,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_initial_block_17_0_input,PUSH 4e487b71 PUSH e0 SHL PUSH0 MSTORE PUSH 22 PUSH 4 MSTORE PUSH 24 PUSH0,10,TRUE,TRUE,model,0.67,10,18,28,10,0,0,0,PUSH 4e487b71 PUSH e0 SHL PUSH0 MSTORE PUSH 22 PUSH 4 MSTORE PUSH 24 PUSH0,10,10,18,28,TRUE,
